section_id,fdd_id,identified_item_number,identified_header_text,start_page,end_page
8311,1344,6,ITEM 6. Other Fees,9,10
8312,1344,7,ITEM 7. Initial Investment,10,12
8313,1344,8,ITEM 8. Restrictions On Sources Of Products And Services,12,13
8314,1344,9,ITEM 9. Franchisee's Obligations,13,14
8315,1344,10,ITEM 10. Financing,14,14
8316,1344,11,ITEM 11. Franchisor's Obligations,14,18
8317,1344,12,ITEM 12. Territory,18,19
8318,1344,13,ITEM 13. Trademarks,19,20
8319,1344,14,"ITEM 14. Patents, Copyrights and Proprietary Information",20,21
8320,1344,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,21,21
8321,1344,16,ITEM 16. Restrictions On What The Franchisee May Sell,21,21
8322,1344,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",21,24
8323,1344,18,ITEM 18. Public Figures,24,24
8324,1344,19,ITEM 19. Financial Performance Representations,24,25
8325,1344,20,ITEM 20. List Of Outlets,25,27
8326,1344,21,ITEM 21. Financial Statements,27,27
8327,1344,22,ITEM 22. Contracts,27,27
8328,1344,23,ITEM 23. Receipt,27,27
8329,761,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",5,6
8330,761,2,ITEM 2. Business Experience,6,7
8331,761,3,ITEM 3. Litigation,7,7
8332,761,4,ITEM 4. Bankruptcy,7,7
8333,761,5,ITEM 5. Initial Franchise Fee,7,8
8334,761,6,ITEM 6. Other Fees,8,10
8335,761,7,ITEM 7. Initial Investment,10,13
8336,761,8,ITEM 8. Restrictions On Sources Of Products And Services,13,15
8337,761,9,ITEM 9. Franchisee's Obligations,15,16
8338,761,10,ITEM 10. Financing,16,16
8339,761,11,ITEM 11. Franchisor's Obligations,16,23
8340,761,12,ITEM 12. Territory,23,24
8341,761,13,ITEM 13. Trademarks,24,25
8342,761,14,"ITEM 14. Patents, Copyrights and Proprietary Information",25,26
8343,761,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,26,26
8344,761,16,ITEM 16. Restrictions On What The Franchisee May Sell,26,27
8345,761,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",27,29
8346,761,18,ITEM 18. Public Figures,29,29
8347,761,19,ITEM 19. Financial Performance Representations,30,33
8348,761,20,ITEM 20. Outlets And Franchisee Information,33,35
8349,761,21,ITEM 21. Financial Statements,36,36
8350,761,22,ITEM 22. Contracts,36,37
8351,761,23,ITEM 23. Receipt,37,37
8352,682,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,8
8353,682,2,ITEM 2. Business Experience,8,9
8354,682,3,ITEM 3. Litigation,9,9
8355,682,4,ITEM 4. Bankruptcy,9,9
8356,682,5,ITEM 5. Initial Franchise Fee,9,10
8357,682,6,ITEM 6. Other Fees,10,12
8358,682,7,ITEM 7. Initial Investment,16,18
8359,682,8,ITEM 8. Restrictions On Sources Of Products And Services,18,19
8360,682,9,ITEM 9. Franchisee's Obligations,19,20
8361,682,10,ITEM 10. Financing,20,20
8362,682,11,ITEM 11. Franchisor's Obligations,20,27
8363,682,12,ITEM 12. Territory,27,28
8364,682,13,ITEM 13. Trademarks,28,30
8365,682,14,"ITEM 14. Patents, Copyrights and Proprietary Information",30,31
8366,682,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,31,31
8367,682,16,ITEM 16. Restrictions On What The Franchisee May Sell,31,32
8368,682,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",32,34
8369,682,18,ITEM 18. Public Figures,34,34
8370,682,19,ITEM 19. Financial Performance Representations,34,35
8371,682,20,ITEM 20. List Of Outlets,35,37
8372,682,21,ITEM 21. Financial Statements,37,37
8373,682,22,ITEM 22. Contracts,37,37
8374,682,23,ITEM 23. Receipt,37,38
8375,1257,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,8
8376,1257,2,ITEM 2. Business Experience,8,8
8377,1257,3,ITEM 3. Litigation,8,8
8378,1257,4,ITEM 4. Bankruptcy,8,8
8379,1257,5,ITEM 5. Initial Franchise Fee,9,10
8380,1257,6,ITEM 6. Other Fees,10,14
8381,1257,7,ITEM 7. Initial Investment,15,17
8382,1257,8,ITEM 8. Restrictions On Sources Of Products And Services,17,19
8383,1257,9,ITEM 9. Franchisee's Obligations,19,20
8384,1257,11,ITEM 11. Franchisor's Obligations,21,26
8385,1257,12,ITEM 12. Territory,26,27
8386,1257,13,ITEM 13. Trademarks,27,28
8387,1257,14,"ITEM 14. Patents, Copyrights and Proprietary Information",28,29
8388,1257,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,29,30
8389,1257,16,ITEM 16. Restrictions On What The Franchisee May Sell,30,31
8390,1257,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",31,38
8391,1257,18,ITEM 18. Public Figures,38,38
8392,1257,19,ITEM 19. Financial Performance Representations,38,40
8393,1257,20,ITEM 20. List Of Outlets,40,47
8394,1257,21,ITEM 21. Financial Statements,47,47
8395,1257,22,ITEM 22. Contracts,47,48
8396,1257,23,ITEM 23. Receipt,48,48
8397,712,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",8,9
8398,712,2,ITEM 2. Business Experience,10,12
8399,712,3,ITEM 3. Litigation,13,13
8400,712,4,ITEM 4. Bankruptcy,13,13
8401,712,5,ITEM 5. Initial Franchise Fee,13,16
8402,712,6,ITEM 6. Other Fees,16,22
8403,712,7,ITEM 7. Initial Investment,23,27
8404,712,8,ITEM 8. Restrictions On Sources Of Products And Services,27,32
8405,712,9,ITEM 9. Franchisee's Obligations,33,35
8406,712,10,ITEM 10. Financing,35,35
8407,712,11,ITEM 11. Franchisor's Obligations,36,40
8408,712,12,ITEM 12. Territory,40,49
8409,712,13,ITEM 13. Trademarks,50,52
8410,712,14,"ITEM 14. Patents, Copyrights and Proprietary Information",53,54
8411,712,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,54,55
8412,712,16,ITEM 16. Restrictions On What The Franchisee May Sell,55,55
8413,712,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",56,63
8414,712,18,ITEM 18. Public Figures,63,63
8415,712,19,ITEM 19. Financial Performance Representations,64,67
8416,712,20,ITEM 20. List Of Outlets,67,75
8417,712,21,ITEM 21. Financial Statements,75,75
8418,712,22,ITEM 22. Contracts,75,76
8419,712,23,ITEM 23. Receipt,76,76
8420,1202,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",5,7
8421,1202,2,ITEM 2. Business Experience,7,7
8422,1202,3,ITEM 3. Litigation,7,7
8423,1202,4,ITEM 4. Bankruptcy,8,8
8424,1202,5,ITEM 5. Initial Franchise Fee,8,9
8425,1202,6,ITEM 6. Other Fees,9,12
8426,1202,7,ITEM 7. Initial Investment,14,20
8427,1202,8,ITEM 8. Restrictions On Sources Of Products And Services,20,22
8428,1202,9,ITEM 9. Franchisee's Obligations,23,24
8429,1202,10,ITEM 10. Financing,24,24
8430,1202,11,"ITEM 11. Franchisor's Assistance, Advertising, Computer Systems, and Training",24,32
8431,1202,12,ITEM 12. Territory,32,34
8432,1202,13,ITEM 13. Trademarks,34,37
8433,1202,14,"ITEM 14. Patents, Copyrights and Proprietary Information",37,39
8434,1202,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,39,39
8435,1202,16,ITEM 16. Restrictions On What The Franchisee May Sell,39,39
8436,1202,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",40,45
8437,1202,18,ITEM 18. Public Figures,45,45
8438,1202,19,ITEM 19. Financial Performance Representations,45,47
8439,1202,20,ITEM 20. List Of Outlets,47,50
8440,1202,21,ITEM 21. Financial Statements,50,51
8441,1202,22,ITEM 22. Contracts,51,51
8442,1202,23,ITEM 23. Receipt,51,51
8443,282,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",5,6
8444,282,2,ITEM 2. Business Experience,8,9
8445,282,3,ITEM 3. Litigation,10,10
8446,282,4,ITEM 4. Bankruptcy,11,11
8447,282,5,ITEM 5. Initial Franchise Fee,11,12
8448,282,6,ITEM 6. Other Fees,13,20
8449,282,7,ITEM 7. Initial Investment,22,28
8450,282,8,ITEM 8. Restrictions On Sources Of Products And Services,29,34
8451,282,9,ITEM 9. Franchisee's Obligations,34,35
8452,282,10,ITEM 10. Financing,35,36
8453,282,11,ITEM 11. Franchisor's Obligations,36,44
8454,282,12,ITEM 12. Territory,44,51
8455,282,13,ITEM 13. Trademarks,52,53
8456,282,14,"ITEM 14. Patents, Copyrights and Proprietary Information",53,54
8457,282,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,54,55
8458,282,16,ITEM 16. Restrictions On What The Franchisee May Sell,55,55
8459,282,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",55,64
8460,282,18,ITEM 18. Public Figures,65,65
8461,282,19,ITEM 19. Financial Performance Representations,65,72
8462,282,20,ITEM 20. List Of Outlets,73,77
8463,282,21,ITEM 21. Financial Statements,77,77
8464,282,22,ITEM 22. Contracts,77,77
8465,282,23,ITEM 23. Receipt,77,77
8466,812,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,8
8467,812,2,ITEM 2. Business Experience,8,10
8468,812,3,ITEM 3. Litigation,10,10
8469,812,4,ITEM 4. Bankruptcy,10,10
8470,812,5,ITEM 5. Initial Franchise Fee,11,12
8471,812,6,ITEM 6. Other Fees,12,14
8472,812,7,ITEM 7. Initial Investment,14,17
8473,812,8,ITEM 8. Restrictions On Sources Of Products And Services,17,19
8474,812,9,ITEM 9. Franchisee's Obligations,19,20
8475,812,10,ITEM 10. Financing,20,20
8476,812,11,ITEM 11. Franchisor's Obligations,20,26
8477,812,12,ITEM 12. Territory,26,27
8478,812,14,"ITEM 14. Patents, Copyrights and Proprietary Information",29,30
8479,812,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,30,30
8480,812,16,ITEM 16. Restrictions On What The Franchisee May Sell,30,30
8481,812,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",30,32
8482,812,18,ITEM 18. Public Figures,32,32
8483,812,19,ITEM 19. Financial Performance Representations,32,36
8484,812,20,ITEM 20. List Of Outlets,36,42
8485,812,21,ITEM 21. Financial Statements,42,42
8486,812,22,ITEM 22. Contracts,42,43
8487,812,23,ITEM 23. Receipt,43,43
8488,582,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",6,7
8489,582,2,ITEM 2. Business Experience,7,8
8490,582,3,ITEM 3. Litigation,8,8
8491,582,4,ITEM 4. Bankruptcy,8,8
8492,582,5,ITEM 5. Initial Franchise Fee,8,8
8493,582,6,ITEM 6. Other Fees,9,10
8494,582,7,ITEM 7. Initial Investment,11,12
8495,582,8,ITEM 8. Restrictions On Sources Of Products And Services,12,14
8496,582,9,ITEM 9. Franchisee's Obligations,15,16
8497,582,10,ITEM 10. Financing,16,16
8498,582,11,ITEM 11. Franchisor's Obligations,16,21
8499,582,12,ITEM 12. Territory,22,23
8500,582,13,ITEM 13. Trademarks,24,25
8501,582,14,"ITEM 14. Patents, Copyrights and Proprietary Information",25,25
8502,582,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,26,26
8503,582,16,ITEM 16. Restrictions On What The Franchisee May Sell,26,26
8504,582,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",27,30
8505,582,18,ITEM 18. Public Figures,30,30
8506,582,19,ITEM 19. Financial Performance Representations,30,33
8507,582,20,ITEM 20. List Of Outlets,34,38
8508,582,21,ITEM 21. Financial Statements,38,38
8509,582,22,ITEM 22. Contracts,38,39
8510,582,23,ITEM 23. Receipt,39,39
8511,343,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",1,7
8512,343,2,ITEM 2. Business Experience,8,8
8513,343,3,ITEM 3. Litigation,8,8
8514,343,4,ITEM 4. Bankruptcy,8,8
8515,343,5,ITEM 5. Initial Franchise Fee,8,9
8516,343,6,ITEM 6. Other Fees,10,16
8517,343,7,ITEM 7. Initial Investment,17,22
8518,343,8,ITEM 8. Restrictions On Sources Of Products And Services,22,25
8519,343,9,ITEM 9. Franchisee's Obligations,26,27
8520,343,10,ITEM 10. Financing,27,27
8521,343,11,ITEM 11. Franchisor's Obligations,27,32
8522,343,12,ITEM 12. Territory,35,37
8523,343,13,ITEM 13. Trademarks,38,39
8524,343,14,"ITEM 14. Patents, Copyrights and Proprietary Information",40,41
8525,343,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,41,41
8526,343,16,ITEM 16. Restrictions On What The Franchisee May Sell,41,42
8527,343,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",42,49
8528,343,18,ITEM 18. Public Figures,49,49
8529,343,19,ITEM 19. Financial Performance Representations,49,56
8530,343,20,ITEM 20. List Of Outlets,56,58
8531,343,21,ITEM 21. Financial Statements,58,58
8532,343,22,ITEM 22. Contracts,58,58
8533,343,23,ITEM 23. Receipt,58,58
8534,1293,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",9,12
8535,1293,2,ITEM 2. Business Experience,12,13
8536,1293,3,ITEM 3. Litigation,13,14
8537,1293,4,ITEM 4. Bankruptcy,14,14
8538,1293,5,ITEM 5. Initial Franchise Fee,14,15
8539,1293,6,ITEM 6. Other Fees,15,20
8540,1293,7,ITEM 7. Initial Investment,22,25
8541,1293,8,ITEM 8. Restrictions On Sources Of Products And Services,26,30
8542,1293,9,ITEM 9. Franchisee's Obligations,30,32
8543,1293,10,ITEM 10. Financing,32,33
8544,1293,11,ITEM 11. Franchisor's Obligations,33,37
8545,1293,12,ITEM 12. Territory,42,45
8546,1293,13,ITEM 13. Trademarks,45,47
8547,1293,14,"ITEM 14. Patents, Copyrights and Proprietary Information",47,48
8548,1293,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,48,49
8549,1293,16,ITEM 16. Restrictions On What The Franchisee May Sell,49,49
8550,1293,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",49,54
8551,1293,18,ITEM 18. Public Figures,54,54
8552,1293,19,ITEM 19. Financial Performance Representations,54,61
8553,1293,20,ITEM 20. List Of Outlets,61,63
8554,1293,21,ITEM 21. Financial Statements,63,63
8555,1293,22,ITEM 22. Contracts,63,63
8556,1293,23,ITEM 23. Receipt,63,63
8557,731,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",6,8
8558,731,2,ITEM 2. Business Experience,9,10
8559,731,3,ITEM 3. Litigation,10,10
8560,731,4,ITEM 4. Bankruptcy,10,10
8561,731,5,ITEM 5. Initial Franchise Fee,10,10
8562,731,6,ITEM 6. Other Fees,11,14
8563,731,7,ITEM 7. Initial Investment,15,19
8564,731,8,ITEM 8. Restrictions On Sources Of Products And Services,20,22
8565,731,9,ITEM 9. Franchisee's Obligations,23,25
8566,731,10,ITEM 10. Financing,25,25
8567,731,11,"ITEM 11. Franchisor's Assistance, Advertising, Computer Systems And Training",25,33
8568,731,12,ITEM 12. Territory,33,36
8569,731,13,ITEM 13. Trademarks,37,38
8570,731,14,"ITEM 14. Patents, Copyrights and Proprietary Information",38,39
8571,921,3,ITEM 3. Litigation,7,7
8572,731,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,40,40
8573,731,16,ITEM 16. Restrictions On What The Franchisee May Sell,40,40
8574,731,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",41,45
8575,731,18,ITEM 18. Public Figures,50,50
8576,731,19,ITEM 19. Financial Performance Representations,50,53
8577,731,20,ITEM 20. List Of Outlets,53,57
8578,731,21,ITEM 21. Financial Statements,57,57
8579,731,22,ITEM 22. Contracts,57,57
8580,731,23,ITEM 23. Receipt,57,57
8581,1122,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",8,10
8582,1122,2,ITEM 2. Business Experience,10,11
8583,1122,3,ITEM 3. Litigation,11,11
8584,1122,4,ITEM 4. Bankruptcy,12,12
8585,1122,5,ITEM 5. Initial Franchise Fee,12,13
8586,1122,6,ITEM 6. Other Fees,14,16
8587,1122,7,ITEM 7. Initial Investment,17,21
8588,1122,8,ITEM 8. Restrictions On Sources Of Products And Services,21,25
8589,1122,9,ITEM 9. Franchisee's Obligations,25,27
8590,1122,10,ITEM 10. Financing,27,27
8591,1122,11,ITEM 11. Franchisor's Obligations,27,31
8592,1122,12,ITEM 12. Territory,31,38
8593,1122,13,ITEM 13. Trademarks,38,39
8594,1122,14,"ITEM 14. Patents, Copyrights and Proprietary Information",39,40
8595,1122,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,40,41
8596,1122,16,ITEM 16. Restrictions On What The Franchisee May Sell,41,41
8597,1122,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",42,45
8598,1122,18,ITEM 18. Public Figures,45,45
8599,1122,19,ITEM 19. Financial Performance Representations,45,47
8600,1122,20,ITEM 20. List Of Outlets,48,51
8601,1122,21,ITEM 21. Financial Statements,51,51
8602,1122,22,ITEM 22. Contracts,51,51
8603,1122,23,ITEM 23. Receipt,52,52
8604,696,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",8,10
8605,696,2,ITEM 2. Business Experience,10,11
8606,696,3,ITEM 3 LITIGATION,11,12
8607,696,4,ITEM 4 BANKRUPTCY,12,12
8608,696,5,ITEM 5 INITIAL FEES,13,13
8609,696,6,ITEM 6 OTHER FEES,13,15
8610,696,7,ITEM 7 ESTIMATED INITIAL INVESTMENT,17,19
8611,696,8,ITEM 8 RESTRICTIONS ON SOURCES OF PRODUCTS AND SERVICES,19,20
8612,696,9,ITEM 9 FRANCHISEE'S OBLIGATIONS,20,21
8613,696,10,ITEM 10 FINANCING,22,22
8614,696,11,ITEM 11 FRANCHISOR'S OBLIGATIONS,23,26
8615,696,12,ITEM 12 TERRITORY,27,27
8616,696,13,ITEM 13 TRADEMARKS,28,30
10585,878,4,ITEM 4. Bankruptcy,16,16
8617,696,14,"ITEM 14PATENTS, COPYRIGHTS AND PROPRIETARY INFORMATION",30,30
8618,696,15,ITEM 15OBLIGATION TO PARTICIPATE IN THE ACTUAL OPERATION OF THE FRANCHISEBUSINESS,30,31
8619,696,16,ITEM 16 RESTRICTIONS ON WHAT THE FRANCHISEE MAY SELL,31,31
8620,696,17,"ITEM 17 RENEWAL, TERMINATION, TRANSFER AND DISPUTE RESOLUTION",32,36
8621,696,18,ITEM 18 PUBLIC FIGURES,36,36
8622,696,19,ITEM 19 FINANCIAL PERFORMANCE REPRESENTATIONS,36,37
8623,696,20,ITEM 20 OUTLETS AND FRANCHISEE INFORMATION,37,43
8624,696,21,ITEM 21 FINANCIAL STATEMENTS,43,43
8625,696,22,ITEM 22 CONTRACTS,43,43
8626,696,23,ITEM 23 RECEIPTS,43,43
8627,160,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",8,9
8628,160,2,ITEM 2. Business Experience,9,10
8629,160,3,ITEM 3. Litigation,10,10
8630,160,4,ITEM 4. Bankruptcy,10,10
8631,160,5,ITEM 5. Initial Franchise Fee,10,11
8632,160,6,ITEM 6. Other Fees,12,19
8633,160,7,ITEM 7. Initial Investment,22,25
8634,160,8,ITEM 8. Restrictions On Sources Of Products And Services,25,29
8635,160,9,ITEM 9. Franchisee's Obligations,30,31
8636,160,10,ITEM 10. Financing,31,31
8637,160,11,ITEM 11. Franchisor's Obligations,31,41
8638,160,12,ITEM 12. Territory,45,49
8639,160,13,ITEM 13. Trademarks,49,51
8640,160,14,"ITEM 14. Patents, Copyrights and Proprietary Information",51,53
8641,160,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,53,54
8642,160,16,ITEM 16. Restrictions On What The Franchisee May Sell,54,54
8643,160,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",55,61
8644,160,18,ITEM 18. Public Figures,61,61
8645,160,19,ITEM 19. Financial Performance Representations,61,68
8646,160,20,ITEM 20. List Of Outlets,69,73
8647,160,21,ITEM 21. Financial Statements,74,74
8648,160,22,ITEM 22. Contracts,74,74
8649,160,23,ITEM 23. Receipt,74,74
8650,460,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",8,10
8651,460,2,ITEM 2. Business Experience,10,12
8652,460,3,ITEM 3. Litigation,12,12
8653,460,4,ITEM 4. Bankruptcy,12,12
8654,460,5,ITEM 5. Initial Franchise Fee,12,13
8655,460,6,ITEM 6. Other Fees,13,17
8656,460,7,ITEM 7. Initial Investment,20,24
8657,460,8,ITEM 8. Restrictions On Sources Of Products And Services,24,29
8658,460,9,ITEM 9. Franchisee's Obligations,29,31
8659,460,10,ITEM 10. Financing,31,31
8660,460,11,ITEM 11. Franchisor's Obligations,31,34
8661,460,12,ITEM 12. Territory,41,42
8662,460,13,ITEM 13. Trademarks,42,45
8663,460,14,"ITEM 14. Patents, Copyrights and Proprietary Information",45,46
8664,460,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,46,47
8665,460,16,ITEM 16. Restrictions On What The Franchisee May Sell,47,47
8666,460,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",47,50
8667,460,18,ITEM 18. Public Figures,50,50
8668,460,19,ITEM 19. Financial Performance Representations,50,56
8669,460,20,ITEM 20. List Of Outlets,50,61
8670,460,21,ITEM 21. Financial Statements,54,61
8671,460,22,ITEM 22. Contracts,54,62
8672,460,23,ITEM 23. Receipt,55,62
8673,827,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",6,8
8674,827,2,ITEM 2. Business Experience,8,9
8675,827,3,ITEM 3. Litigation,9,10
8676,827,4,ITEM 4. Bankruptcy,10,10
8677,827,5,ITEM 5. Initial Franchise Fee,10,11
8678,827,6,ITEM 6. Other Fees,11,19
8679,827,7,ITEM 7. Initial Investment,19,21
8680,827,8,ITEM 8. Restrictions On Sources Of Products And Services,21,25
8681,827,9,ITEM 9. Franchisee's Obligations,25,27
8682,827,10,ITEM 10. Financing,27,27
8683,827,11,"ITEM 11. Franchisor's Assistance, Advertising, Computer Systems, and Training",27,36
8684,827,12,ITEM 12. Territory,36,38
8685,827,13,ITEM 13. Trademarks,38,40
