exhibit_id,fdd_id,identified_exhibit_letter,identified_title,start_page,end_page
3820,1207,D,Style Encore $ extsuperscript{ extregistered}$ Franchise Agreement (and exhibits),81,81
3821,1207,E,Bank Draft Authorization,122,123
3822,1207,F,Franchisee Questionnaire,124,125
3823,1207,G,List of State Administrators/Agents for Service of Process,126,128
3824,1207,H,State Specific Addenda,129,164
3825,1207,I,State Effective Dates Page,165,166
3826,1207,J,Receipts,167,169
3827,1048,F,LIST OF FRANCHISEES WHO HAVE LEFT THE SYSTEM,181,181
3828,740,D,List of Current Franchisees and Franchisees Who Have Left the System,5,5
3829,972,A,FINANCIAL STATEMENTS,30,54
3830,972,B,AREA REPRESENTATIVE FRANCHISE AGREEMENT,55,85
3831,972,C,DESIGNATED REPRESENTATIVE AREA,86,91
3832,972,D,DEVELOPMENT OBLIGATION,93,94
3833,972,E,OWNERSHIP INTERESTS IN AREA REPRESENTATIVE,95,96
3834,972,F,AGENTS FOR SERVICE OF PROCESS,97,98
3835,972,G,STATE ADMINISTRATORS,99,100
3836,972,H,STATE ADDENDA,101,114
3837,972,I,RELEASES,115,120
3838,972,J,RECEIPTS,121,123
3839,1334,A-1,AAMCO Franchise Agreement,70,106
3840,1334,A-2,EDAC Agreement (for franchisees in network prior to 10/01/06),114,155
3841,1334,A-3,Deposit Agreement,156,159
3842,1334,A-4,Lease Rider,160,162
3843,1334,A-5,Advertising Commitment Letter,163,164
3844,1334,A-6,Advertising Pool Installment Note,165,165
3845,1334,A-7,Sample Advertising Pool Agreement,166,172
3846,1334,A-8,Electronic Funds Transfer (EFT),173,173
3847,1334,A-9,Personal Guaranty,174,175
3848,1334,A-10,General Release,176,177
3849,1334,A-11,POS System License,178,187
3850,1334,B,State Addenda to FDD Item disclosures,188,193
3851,1334,C,State Amendments to Franchise Agreement,194,198
3852,897,C,OTHER AGREEMENTS,9,292
3853,1334,D,State Administrators/Agents for Service of Process,199,202
3854,1334,E,List of State and Local Laws,203,203
3855,1334,F,List of Franchised Outlets,204,213
3856,1334,G,List of Former Franchisees,214,216
3857,1334,H,Financial Statements,217,230
3858,1334,I,Operatorâs Manual Table of Contents,231,232
3859,1334,J,Franchisee Purchase Confirmation,233,235
3860,1334,K,Receipts,237,240
3861,891,E,LIST OF FRANCHISEES,8,8
3862,891,E,LIST OF FRANCHISEES,337,337
3863,260,A,STATE SPECIFIC ADDENDA TO DISCLOSURE DOCUMENT,41,59
3864,260,B,LIST OF STATE AGENCIES AND AGENTS FOR SERVICE OF PROCESS,60,64
3865,260,C,TABLE OF CONTENTS OF BRAND STANDARDS MANUAL,65,69
3866,260,D,LIST OF OUTLETS AND FRANCHISEES WHO LEFT SYSTEM,71,75
3867,260,E,FINANCIAL STATEMENTS,76,110
3868,260,F,"FRANCHISE AGREEMENT, GUARANTY, STATEMENT OF OWNERSHIP AND MANAGEMENT, GENERAL RELEASE, TRANSFER FORM, LEASE RIDER AND STATE SPECIFIC ADDENDA",112,184
3869,260,G,ELECTRONIC TRANSFER OF FUNDS AUTHORIZATION,185,186
3870,260,H,FRANCHISEE QUESTIONNAIRE,187,189
3871,260,I,INFORMATION REGARDING REGIONAL DEVELOPERS,190,194
3872,1243,E,Outlets as of the date of this Disclosure Document,123,123
3873,421,A,List of State Agencies,49,51
3874,421,B,List of Current Franchisees,52,56
3875,1009,E,List of Franchisees Who Have Left the System,152,152
3876,1298,D,LIST OF CURRENT AND FORMER FRANCHISEESI,210,214
3877,137,C,LIST OF FRANCHISEES,5,5
3878,911,A,State Addenda to Disclosure Document,41,52
3879,911,B,FRANCHISE AGREEMENT,53,105
3880,911,C,FINANCIAL STATEMENTS,106,118
3881,911,D,STATE ADMINISTRATORS,125,127
3882,534,E,List of Current dermani MEDSPA $ extcircled{8}$ Franchisees,6,6
3883,534,E,List of Current dermani MEDSPA $ extcircled{8}$ Franchisees,208,210
3884,917,D,LIST OF CURRENT FRANCHISED LOCATIONS AND FORMERFRANCHISEES,5,68
3885,469,E,List of Area Representatives,107,110
3886,1358,I,General Release â Successor Term,4,4
3887,1309,H,Current and Former Franchisees,115,115
3888,157,A,LIST OF STATE AGENTS FOR SERVICE OF PROCESS AND STATE ADMINISTRATORS,36,38
3889,157,B,SKATETIME SI LLC. FRANCHISE AGREEMENT,39,85
3890,609,K-1,List of Franchisees,345,355
3891,609,N,Financial Statements,361,401
3892,1367,K,List of Outlets,209,211
3893,308,D,List of Franchisees and Multi-Unit Developers.,7,7
3894,1089,C,LIST OF CURRENT FRANCHISEES,132,135
3895,715,F,LISTS OF FRANCHISEES,7,7
3896,715,I,CONFIDENTIALITY AND NON-DISCLOSURE AGREEMENT,7,7
3897,644,B,FRANCHISEE LIST,85,99
3898,644,C,FRANCHISEES THAT HAVE LEFT THE SYSTEM,101,104
3899,644,D,FRANCHISE AGREEMENT,105,162
3900,644,E,SOFTWARE LICENSE AGREEMENT,164,170
3901,644,F,NATIONAL ALLIANCE PARTICIPATION AGREEMENT,172,176
3902,644,G,PROMISSORY NOTE AND SECURITY AGREEMENT,178,188
3903,644,H,AGREEMENTS TO BE SIGNED BY THE FRANCHISEE AND/OR ITS MANAGER,189,206
3904,644,I,THE MAIDS CONFIDENTIAL SYSTEM,208,210
3905,644,J,ONLINE OPERATIONS MANUAL TABLE OF CONTENTS,212,214
3906,644,K,STATE ADMINISTRATOR AND AGENTS FOR SERVICE OF PROCESS,216,218
3907,644,L,STATE ADDENDA,220,246
3908,644,M,FORM OF RELEASE OF CLAIMS,247,250
3909,644,N,RECEIPTS,251,255
3910,386,F,"Franchisees as of December 31, 2023",5,194
3911,1134,D,Manual Table of Contents,127,128
3912,915,D,List of Franchisees,133,136
3913,547,A,List of Agents for Service of Process and State Administrators,56,57
3914,547,B,Franchise Agreement,58,63
3915,547,C,Area Development Agreement,64,64
3916,547,D,Contents of Manual,64,64
3917,547,E,Financial Statements,64,64
3918,547,F,List of Black Bear Diner Franchisees,64,64
3919,547,G,List of Franchisees Who Have Left the System,64,64
3920,547,H,Multi-State Addenda,64,64
3921,547,I,Form of General Release,64,64
3922,547,J,State Effective Dates,64,64
3923,547,F,List of Black Bear Diner Franchisees,175,181
3924,1238,F,LIST OF FRANCHISEES,224,224
3925,1238,G,LIST OF FRANCHISEES WHO HAVE LEFT THE SYSTEM,226,226
3926,1095,F,Current and Former Franchisees,126,130
3927,335,H,List of Current Franchisees and Franchisees Who Have Left the System,6,72
3928,556,E,List of Franchisees.,53,53
3929,556,I,State-Specific Addenda,68,192
3930,755,H,List of AmSpirit Franchisees,125,126
3931,473,C,Lists of Franchisees and Multi-Unit Operators,57,57
3932,473,A,Franchise Agreement,59,117
4125,1023,B,Financial Statements,127,138
3933,473,B,Multi-Unit Operator Agreement,118,138
3934,473,C-1,Lists of Franchisees and Multi-Unit Operators,139,145
3935,473,C-2,"LIST OF FRANCHISEES, MULTI-UNIT OPERATORS AND DEVELOPMENT AGENTS WHOCEASED OPERATING DURING THE FISCAL YEAR ENDED DECEMBER 31, 2023",149,151
3936,473,D,FINANCIAL STATEMENTS,152,175
3937,473,E,STATE AGENCIES,176,179
3938,473,F,FORM OF GENERAL RELEASE,180,183
3939,473,G,FORM OF GROWTH INCENTIVE PROGRAM AMENDMENT,184,186
3940,473,H,STATE SPECIFIC ADDENDA,187,230
3941,473,I,TABLE OF CONTENTS TO OPERATIONS MANUAL,231,233
3942,473,J,FORM OF LOCATION AMENDMENT,234,235
3943,473,K,FORM OF FRANCHISOR LEASE RIDER,236,239
3944,473,L,REPRESENTATIONS AND ACKNOWLEDGMENT STATEMENT,240,244
3945,473,M,RECEIPTS,247,249
3946,199,F,List of Franchisees,48,48
3947,199,A,State Administrators,50,52
3948,199,B,Agents for Service of Process,53,56
3949,199,C,Franchise Agreement and State-Required Amendments,57,158
3950,199,E,State Specific Addenda,164,174
3951,199,G,Financial Statements,181,194
3952,199,H,General Release,195,197
3953,199,I,Table of Contents of Manual,198,203
3954,199,J,Form of Franchise Closing Questionnaire,204,207
3955,860,A,List of Franchised Businesses and Former Franchisees,42,45
3956,256,F,LIST OF FRANCHISEES,49,49
3957,256,A,LIST OF STATE ADMINISTRATORS,51,53
3958,256,B,LIST OF AGENTS FOR SERVICE OF PROCESS,54,55
3959,256,C,Operations Manual Table of Contents,56,59
3960,256,D,Financial Statements,60,77
3961,256,E,Franchise Agreement,90,161
3962,256,G,List of Franchisees that Have Left the System,192,192
3963,256,H,State Specific Addenda,193,224
3964,256,I,State Effective Dates,225,226
3965,256,J,Receipts,227,229
3966,451,A,List of State Administrators,91,92
3967,451,B,Agents for Service of Process,93,94
3968,451,C,Franchise Agreement,95,161
3969,451,D,ADDENDUM TO LEASE,175,177
3970,451,E,GENERAL RELEASE,205,207
3971,451,F,"CONSOLIDATED PERSONAL GUARANTY, CONFIDENTIALITY & NON-COMPETITION AGREEMENT",208,208
3972,451,G,BRAND STANDARDS MANUAL - TABLE OF CONTENTS,209,211
3973,451,H,STATE-REQUIRED ADDENDA,212,256
3974,451,I,FINANCIAL STATEMENTS,257,276
3975,451,J,"NAMES, ADDRESSES AND CONTACT INFO OFOPERATING THE YARD GYM STUDIOSAS OF JUNE 30, 2024",277,277
3976,451,K,"NAMES, ADDRESSES AND TELEPHONE NUMBERS OF FRANCHISEES IN THE UNITED STATES WHO LEFT THE SYSTEM IN THE LAST YEAR",278,278
3977,451,L,DESCRIPTION OF FITNESS EQUIPMENT PACKAGE,279,292
3978,451,M,CONVERSION ADDENDUM,293,293
3979,702,E,List of Current and Former Franchisees/Area Developers,177,183
3980,271,C,Schedule of Franchisees,51,53
3981,359,G,List of Current and Former Franchisees/Area Developers,217,228
3982,339,A,LIST OF STATE AGENTS FOR SERVICE OF PROCESS AND APPLICABLE STATE AGENCIES,54,55
3983,339,B,"AUGMENT INC. LIST OF FRANCHISED OUTLETS (As of December 31, 2023)",56,57
3984,339,B-1,LIST OF CERTAIN FRANCHISEES WHO HAVE LEFT THE SYSTEM,58,58
3985,339,C,AUGMENT INC. FRANCHISE AGREEMENT,59,113
3986,339,D,OPERATIONS MANUAL TABLE OF CONTENTS,120,123
3987,339,E,FINANCIAL STATEMENTS,124,136
3988,339,F,FORM OF GENERAL RELEASE,137,144
3989,339,G,AREA REPRESENTATIVE DISCLOSURES,145,145
3990,339,H,"STATE LAW ADDENDUM TO FRANCHISE DISCLOSURE DOCUMENT, FRANCHISE AGREEMENT, MULTIPLE FRANCHISE PURCHASE ADDENDUM AND RELATED AGREEMENTS",146,153
3991,339,I,PERSONAL GUARANTY,154,155
3992,339,J,CONFIDENTIALITY AND NON-COMPETITION AGREEMENT,156,159
3993,339,K,State Effective Dates,160,160
3994,339,L,RECEIPT,161,164
3995,1183,A,State Administrators and Agents for Service of Process,50,52
3996,1099,H,Current and Former Franchisees,106,106
3997,939,VIII,LIST OF FRANCHISEES,83,84
3998,1119,D,LIST OF AREA REPRESENTATIVES,128,128
3999,805,D,LIST OF AREA REPRESENTATIVES,128,128
4000,559,G,List of Franchisees,75,271
4001,876,I,List of Franchisees,9,9
4002,1245,C,Lists of Current and Former Franchisees and Area Franchisees,170,182
4003,463,C,List of Franchisees,58,190
4004,430,C,LIST OF FRANCHISE OWNERS CURRENTLY IN OPERATION.,4,4
4005,1076,F,CURRENT AND FORMER FRANCHISEES,88,88
4006,566,A,Financial Statements,53,54
4007,566,B,Standard Franchise Agreement,55,110
4008,566,C,Conditional Assignment of Telephone and Directory Listings,111,111
4009,566,D,Sate Law Addenda,112,123
4010,566,E,List of State Agents for Service of Process and State Administrators,124,127
4011,566,F,Receipts,129,130
4012,270,F,Outlets as of the date of this Disclosure Document,5,5
4013,270,F,"FRANCHISED OUTLETS AS OF JUNE 30, 2024",183,183
4014,440,G,Franchisee Lists,4,4
4015,985,K-1,List of Current Franchisees and Multi-Unit Owners,193,194
4016,651,D,LIST OF CURRENT FRANCHISEES,139,140
4017,651,E,LIST OF FORMER FRANCHISEES,143,143
4018,751,D,Schedule of Franchises,5,5
4019,334,D,List of Franchisees,182,182
4020,334,E,Franchisees Who Have Left the System,183,183
4021,334,I,Form of General Release,208,209
4022,1192,D-1,Current Franchisees,148,151
4023,670,D,List of Franchisees,131,137
4024,1083,D,LISTS OF FRANCHISEES AND FRANCHISEES WHO LEFT THE SYSTEM,113,130
4025,848,E,LIST OF CURRENT AND FORMER FRANCHISEES,198,202
4026,342,G,List of Current Franchisees,65,65
4027,342,G,List of Current Franchisees,180,211
4126,1023,C,List of Franchisees,139,154
4028,689,D,List of Current Franchisees and Area Developers,164,164
4029,689,E,List of Former Franchisees and Area Developers,165,165
4030,689,A,List of State Administrators and State Agents for Service of Proce,64,68
4031,689,B,Franchise Agreement and Exhibits,69,145
4032,689,C,Multi-Site Development Agreement and Exhibits,146,163
4033,689,F,Sample General Release,166,168
4034,689,G,Financial Statements,169,197
4035,689,H,Table of Contents to System Standards Manual,198,199
4036,689,I,State Addenda and State Riders,200,238
4037,689,J,Bankruptcy,239,248
4038,689,K,State Effective Dates,249,250
4039,689,L,Receipts,251,253
4040,572,E,Financial Statements,200,234
4041,572,H,Receipts,244,246
4042,1091,F,List of Franchisees,161,163
4043,1329,D,List of Current & Former Franchisees,47,47
4044,678,C,Lists of Franchisees and Outlets and Former Franchisees,169,176
4045,850,H,FRANCHISEES THAT LEFT THE SYSTEM LAST YEAR OR WITH WHICH WE HAVE HAD NO CONTACT IN THE PAST 10 WEEKS,166,169
4046,818,H,Franchisee Lists,172,174
4047,168,A,LIST OF STATE ADMINISTRATORS AND AGENTS FOR SERVICE OF PROCE,4,4
4048,168,E,LIST OF FRANCHISEES,4,4
4049,168,E,LIST OF FRANCHISEES,130,134
4050,1294,D,List of Franchisees,126,133
4051,668,G,Current and Former Franchisees,117,117
4052,732,L,List of Franchisees,172,181
4053,1302,L-1,List of Current Franchisees and Multi-Unit Owners,226,228
4054,1302,L-2,LIST OF FRANCHISEES WHO HAVE LEFT THE SYSTEM:,230,231
4055,361,F,List of Current and Former Franchisees,168,168
4056,1364,D,Current Franchisees,68,70
4057,1364,E,Franchisees That Have Left the System,68,71
4058,797,B-1,STUDIO DIRECTORY/LISTING OF CURRENT FRANCHISEES,157,158
4059,597,C,List of Current and Former Franchisees.,109,113
4060,603,R,List of Franchised Restaurants,223,358
4061,603,S,"List of franchisees who had an outlet terminated, canceled, not renewed, or otherwise voluntarily or involuntarily ceased to do business",359,359
4062,980,D,Franchisee List,6,56
4063,669,D,LIST OF CURRENT AND FORMER FRANCHISEES,158,161
4064,1286,F,INFORMATION REGARDING FIGARO'S AND NICK-N-WILLYâS FRANCHISEES AND CERTAIN FORMER FRANCHISEES,234,237
4065,389,D,"List of Outlets as of December 31, 2023",7,7
4066,175,F,LIST OF FRANCHISEES,179,180
4067,175,G,LIST OF FRANCHISEES WHO HAVE LEFT THE SYSTEM,181,181
4068,1281,H,List of Current and Former Franchisees,4,4
4069,268,F,List of Franchisees,7,7
4070,268,G,List of Former Franchisees,7,7
4071,882,F,CURRENT AND FORMER FRANCHISEES,86,86
4072,892,C,List of Franchisees,49,49
4073,892,E,Former Franchisees,49,49
4074,1189,G,Closed Franchised Uno Restaurants,234,237
4075,191,E,List of Former Franchisees and Area Developers,6,6
4076,191,E,List of Former Franchisees and Area Developers,50,50
4077,246,F,LIST OF FRANCHISEES,174,180
4078,808,F,Names and Addresses of Franchisees,210,212
4079,794,E,Outlets as of the date of this Disclosure Document,139,140
4080,372,J,LIST OF FITNESS STUDIOS,235,236
4081,423,G,FRANCHISEE INFORMATION,165,174
4082,317,D,"List of Pizza Pit Franchised Units Current as of December 31, 20241",133,133
4083,494,A,FRANCHISE AGREEMENT,42,66
4084,494,B,FINANCIAL STATEMENT,24,38
4085,494,C,OPERATIONS MANUAL TABLE OF CONTENTS,39,39
4086,494,D,STATE ADMINISTRATORS AND AGENTS FOR SERVICE OF PROCESS,40,41
4087,494,E,RECEIPTS,73,74
4088,239,A,Micro-Franchise Agreement,43,82
4089,239,B,List of Administrators/Agents for Service of Process,91,92
4090,239,C,List of Micro-Franchisees,93,94
4091,239,D,List of Former Micro-Franchisees,95,95
4092,239,E,Financial Statements,96,115
4093,239,F,State-Specific Disclosures/State-Specific Agreement Amendments,117,121
4094,239,G,General Release,122,124
4095,239,H,Franchisee Compliance Certification,125,129
4096,239,I,State Effective Dates,130,130
4097,239,J,Receipts,132,133
4098,1362,F,Franchised Dealer Listings,200,219
4099,1178,E,List of Current and Former Franchisees/Area Developers,205,207
4100,608,L,Financial Statements,95,370
4101,809,G,LIST OF FRANCHISEES AND FRANCHISEES THAT HAVE LEFT THE SYSTEM,155,156
4102,313,I,List of Franchisees,192,199
4103,161,G,List of Franchised Outlets and Franchisees Who Have Left the System,183,188
4104,1043,F,LIST OF CURRENT AND FORMER FRANCHISEES,191,196
4105,949,H,Lists of Franchisees and Affiliate-Owned Shops,39,40
4106,1237,A,List of State Administrators and Agents for Service of Process,52,56
4107,1237,B,Financial Statements,57,98
4108,1237,C,Franchise Agreement,99,159
4109,1237,D,Operations Manual Table of Contents,160,162
4110,1237,E,General Release,163,167
4111,1237,F,Confidentiality Agreement,168,170
4112,1237,G,Roster of Franchisees,171,175
4113,1237,H,State Specific Addenda,176,198
4114,1237,I,State Effective Dates & Receipts,199,202
4115,852,E,List of Current Franchisees and Former Franchisees,148,148
4116,984,G,List of Franchisees,115,118
4117,1194,F,LIST OF FRANCHISEES,190,190
4118,548,E,LIST OF FRANCHISEES,272,276
4119,1145,D,List of Franchisees,5,5
4120,1145,D,List of Franchisees,66,66
4121,1063,F,List of Licensees,6,6
4122,1063,F,List of Licensees,108,108
4123,1072,C,List of Franchisees.,45,46
4124,1023,A,Franchise Agreement,73,116
4127,1023,D,State Disclosures,155,162
4128,1023,E,State Regulatory Agencies and Administrators & Agents For Service of Process,163,166
4129,1023,F,STATE EFFECTIVE DATES,167,167
4130,1023,G,Receipts,168,169
4131,890,G,List of Franchisees,126,127
4132,890,H,Franchisees Who Have Left the System,129,129
4133,700,G,List of Franchisees,180,180
4134,1370,A,FRANCHISE AGREEMENT with ADDENDA,56,86
4135,1370,B,GREENEARTH CLEANING LICENSE AGREEMENT,87,100
4136,1370,C,FINANCIAL STATEMENTS,101,134
4137,1370,D,STATE ADMINISTRATORS AND AGENTS TO RECEIVE SERVICE OF PROCESS,135,136
4138,1370,E,STATE SPECIFIC ADDENDA,137,157
4139,1370,F,"TABLE OF CONTENTS, OPERATIONS MANUAL",158,159
4140,1370,G,GENERAL RELEASE,160,161
4141,1370,H,FRANCHISEE ACKNOWLEDGEMENT STATEMENT,162,166
4142,1006,F,LIST OF FRANCHISEES,122,122
4143,897,A,FINANCIAL STATEMENTS,9,143
4144,897,B,CARVEL FRANCHISE AGREEMENT AND RELATED AGREEMENTS:,9,280
4145,897,D,INFORMATION ON FRANCHISEES,9,306
4146,897,E,INFORMATION ON FORMER FRANCHISEES,9,313
4147,897,F,STATE ADMINISTRATORS,9,316
4148,897,G,AGENTS FOR SERVICE OF PROCESS,9,318
4149,897,H,STATE ADDENDA TO DISCLOSURE DOCUMENT,9,334
4150,897,I,FRANCHISEE DISCLOSURE ACKNOWLEDGEMENT,9,338
4151,1153,F,LIST OF CURRENT FRANCHISEES,60,187
4152,1084,A,Franchisee Lists,54,58
4153,1084,B,Franchise Agreement,59,114
4154,1084,C,Operations Manual Table of Contents,123,125
4155,1084,D,State Franchise Regulatory Authorities and Agents for Service of Process,126,129
4156,1084,E,Financial Statements,130,179
4157,1084,F,"Guarantee, Postponement and Covenants",180,189
4158,1084,G,General Security Agreement,190,202
4159,1084,H,State Specific Addenda (amends both disclosure document and Franchise Agreement),203,231
4160,1084,I,Franchisee Disclosure Questionnaire and Certification,232,237
4161,1084,J,Form of General Release,238,239
4162,1084,K,Form of Vehicle Financing Agreement,240,246
4163,1084,L,Commercial Rights Amendment to Franchise Agreement,247,252
4164,1084,N,Receipts,255,257
4165,595,F,List of Franchisees,155,157
4166,229,C,List of Area Representatives and Area Representatives Who Have Left the System,137,137
4167,822,C,LISTS OF CURRENT AND FORMER FRANCHISEES,74,259
4168,323,C,LIST OF FRANCHISEES,90,90
4169,323,A,AGENCIES/AGENTS FOR SERVICE OF PROCESS,87,87
4170,323,B,FRANCHISE AGREEMENT AND STATE SPECIFIC ADDENDA,89,89
4171,323,D,LIST OF FORMER FRANCHISEES,91,91
4172,323,E,FINANCIAL STATEMENTS,95,95
4173,323,F,TRADEMARK LICENSE,96,96
4174,323,G,STATE EFFECTIVE DATES,97,97
4175,323,H,RECEIPT,99,99
4176,262,H,Equipment Lease Agreement,140,150
4177,262,I,Franchisee List,151,154
4178,138,J,Franchisee Information (Including Supplemental Information),181,187
4179,613,A,Financial Statements,51,69
4180,613,B,Franchise Agreement and all Attachments,79,125
4181,613,C,Operations Manual Table of Contents,130,139
4182,613,D,List of Current and Past Franchisees,140,147
4183,613,E,Sample General Release,148,149
4184,613,F,List of State Administrators,150,151
4185,613,G,Agents for Service of Process,152,153
4186,613,H,State Effective Dates,154,155
4187,613,I,Receipts,156,158
4188,1215,F,Outlets as of the date of this Disclosure Document,189,189
4189,1215,I,Receipt,215,216
4190,163,G,"List of Franchisees as of December 31, 2023",7,7
4191,163,I,"List of Franchise Offices Awaiting Opening as of December 31, 2023",7,7
4192,163,H,"List of Outlets that left the CorcoranÂ® System (including transfers) from January 1, 2023 through December 31, 2023",7,7
4193,216,G,List of Current Strategic-Partners,129,133
4194,216,H,LIST OF FORMER STRATEGIC-PARTNERS,134,136
4195,216,I,FINANCIAL STATEMENTS,137,197
4196,216,J,STATE ADDENDA AND AGREEMENT RIDERS,198,227
4197,340,E,Outlets as of the date of this Disclosure Document,56,56
4198,1356,A,STATE AGENCY,95,97
4199,1356,B-1,FINANCIAL STATEMENTS,98,146
4200,1356,B-2,GUARANTEE OF PERFORMANCE,185,186
4201,1356,C,"FRANCHISE AGREEMENT (AND STATE-SPECIFIC ADDENDA, IF APPLICABLE)",187,252
